transaction_id,user_id,timestamp,amount,merchant_category,is_international,distance_from_home_km,card_present,transactions_last_1h,transactions_last_24h,amount_vs_user_avg,hour_of_day,failed_attempts,device_match,is_fraud
683cd3c8-3287-41,630,2026-01-14 16:41:30,240.98,gas_station,0,39.55,0,1,1,0.561,16,0,1,0
d0bf6675-850a-47,676,2026-01-14 16:53:41,394.7,entertainment,0,17.54,0,1,1,1.625,16,0,1,0
36fff69f-9e1d-4d,311,2026-01-14 16:59:30,117.08,clothing,0,20.41,0,1,1,0.664,16,0,1,0
961aa6c3-cf74-42,676,2026-01-14 17:12:07,168.88,entertainment,0,6.83,1,2,2,0.695,17,0,1,0
946ddcbd-24e9-40,999,2026-01-14 17:33:20,153.34,pharmacy,0,26.11,0,1,1,0.557,17,0,1,0
aebfcc20-defd-46,904,2026-01-14 17:39:31,125.24,grocery,0,16.55,1,1,1,1.082,17,0,1,0
97b78f6d-8b23-4a,511,2026-01-14 17:59:48,265.39,healthcare,0,32.98,1,1,1,0.708,17,0,1,0
4c3cfc89-d57e-4b,753,2026-01-14 18:06:29,624.2,grocery,0,33.21,1,1,1,1.364,18,0,1,0
e11c3e6a-f670-48,134,2026-01-14 18:23:55,224.24,grocery,0,13.44,1,1,1,1.279,18,0,1,0
da67468e-dede-44,664,2026-01-14 18:29:11,460.61,clothing,0,19.88,0,1,1,1.405,18,0,1,0
33bde8ad-d747-41,968,2026-01-14 18:44:48,438.43,restaurant,0,31.23,1,1,1,1.355,18,0,1,0
c7b09c76-408f-46,775,2026-01-14 19:02:36,172.04,clothing,0,31.76,1,1,1,1.503,19,0,1,0
06ae3e65-90cc-42,341,2026-01-14 19:15:57,59.48,grocery,0,11.55,1,1,1,0.505,19,0,1,0
fb4ff140-8a82-4c,548,2026-01-14 19:24:03,495.53,pharmacy,0,16.78,1,1,1,1.117,19,0,1,0
abfcda72-8957-48,923,2026-01-14 19:43:54,374.73,restaurant,0,34.53,1,1,1,1.022,19,0,1,0
4da2eead-a8f4-45,773,2026-01-14 19:56:01,469.33,grocery,0,34.32,1,1,2,1.472,19,1,1,0
49bada81-01e7-49,511,2026-01-14 20:05:37,398.16,clothing,0,20.52,0,1,2,1.062,20,0,1,0
84e7159c-1e34-4d,354,2026-01-14 20:13:28,180.14,entertainment,0,29.48,1,1,1,0.517,20,0,1,0
19ee13ad-f6bf-47,441,2026-01-14 20:27:55,181.18,gas_station,0,10.22,1,1,1,1.615,20,0,0,0
1d67d741-6ada-4a,811,2026-01-14 20:48:43,33.85,clothing,0,13.65,0,1,1,1.001,20,0,1,0
b8263a2d-cf93-46,265,2026-01-14 21:01:33,506.58,utilities,0,35.17,0,1,2,1.643,21,0,1,0
02b39b81-483b-40,592,2026-01-14 21:11:14,445.2,entertainment,0,19.68,0,1,1,1.244,21,0,1,0
b35fe552-8d1b-40,713,2026-01-14 21:26:09,495.85,gas_station,0,32.43,1,1,1,1.48,21,0,1,0
fd68d28a-44ac-47,875,2026-01-14 21:39:40,193.23,clothing,0,22.12,1,1,1,0.839,21,0,1,0
d97920a9-7865-4f,107,2026-01-14 21:49:42,247.11,grocery,0,33.04,0,1,1,0.528,21,0,1,0
8ea9b2ea-b07a-4e,671,2026-01-14 22:05:51,400.07,restaurant,0,8.76,0,1,1,1.49,22,0,1,0
26dc8749-dd5d-4a,824,2026-01-14 22:16:45,136.61,pharmacy,0,22.81,0,1,1,0.503,22,0,1,0
58838558-66aa-47,936,2026-01-14 22:25:34,217.19,grocery,0,37.49,1,1,1,0.824,22,0,1,0
81330407-7e86-43,814,2026-01-14 22:40:07,27.72,gas_station,0,36.06,0,1,1,1.342,22,0,1,0
c1028305-a64e-40,729,2026-01-14 22:54:47,120.41,utilities,0,7.91,0,1,1,0.673,22,0,1,0
230db377-425c-45,657,2026-01-14 23:06:32,156.75,grocery,0,16.5,1,1,1,1.088,23,1,1,0
b35865fe-0d54-4b,632,2026-01-14 23:18:45,119.71,utilities,0,29.55,1,1,1,1.097,23,1,1,0
f2620430-555e-49,716,2026-01-14 23:29:32,141.99,healthcare,0,24.33,1,1,1,0.798,23,0,1,0
a15ecb3f-9275-4d,358,2026-01-14 23:48:19,114.19,grocery,0,25.63,1,1,1,0.505,23,0,1,0
f63e24a1-97cf-44,499,2026-01-14 23:55:41,59.59,restaurant,0,39.6,1,1,1,1.836,23,0,1,0
054282b1-c96b-40,603,2026-01-15 00:08:51,187.84,clothing,0,32.12,1,1,1,0.813,0,0,1,0
aa5a0e08-59eb-4e,701,2026-01-15 00:20:24,27.67,pharmacy,0,25.35,1,1,1,0.79,0,0,1,0
0515982c-7835-41,98,2026-01-15 00:37:31,307.39,restaurant,0,15.91,1,1,1,0.987,0,0,1,0
ef10f6db-be0a-4b,362,2026-01-15 00:49:50,180.6,gas_station,0,15.77,1,1,1,0.911,0,0,1,0
6a53b818-bf39-41,9,2026-01-15 01:00:11,120.49,clothing,0,31.71,1,1,1,0.769,1,0,1,0
16cd17fe-a353-4a,282,2026-01-15 01:15:42,40.19,clothing,0,23.57,1,1,1,0.732,1,0,1,0
69980f37-a668-4c,600,2026-01-15 01:33:18,66.91,entertainment,0,10.9,0,1,1,0.916,1,0,1,0
d8da2221-f7ef-42,474,2026-01-15 01:40:47,361.69,entertainment,0,11.55,0,1,1,0.767,1,1,1,0
b7b49faf-6b8a-41,431,2026-01-15 01:53:05,14.81,gas_station,0,24.17,1,1,1,0.041,1,0,1,0
7a6dff5d-9886-44,115,2026-01-15 02:08:59,476.02,restaurant,0,13.98,1,1,1,1.094,2,0,1,0
a23c4eeb-7e9b-43,930,2026-01-15 02:18:22,372.79,gas_station,0,27.75,0,1,1,1.193,2,1,1,0
58925db3-ccde-4e,351,2026-01-15 02:34:23,595.29,gas_station,0,10.97,1,1,1,1.401,2,0,1,0
c72b59eb-ef1c-4e,773,2026-01-15 02:44:46,303.89,healthcare,0,21.53,1,1,3,0.953,2,0,1,0
ff46344f-2a14-4b,4,2026-01-15 02:56:40,91.8,healthcare,0,18.85,1,1,1,0.288,2,0,1,0
4ad4b703-6a50-47,992,2026-01-15 03:07:53,28.27,pharmacy,0,16.93,1,1,1,0.494,3,0,1,0
70bb6723-fda9-48,234,2026-01-15 03:28:06,1.19,grocery,0,19.41,1,1,1,0.018,3,0,1,0
37588324-fc3a-45,689,2026-01-15 03:36:37,253.74,clothing,0,14.17,1,1,1,0.618,3,0,1,0
97424d4d-d69e-4d,41,2026-01-15 03:55:43,416.19,grocery,0,17.04,1,1,1,0.941,3,0,1,0
9c9a748d-1246-4c,84,2026-01-15 04:09:01,237.74,clothing,0,19.1,0,1,1,1.354,4,0,1,0
71a781ca-0b89-41,113,2026-01-15 04:18:19,33.78,pharmacy,0,21.03,1,1,1,0.899,4,1,0,0
8aba1609-35db-40,687,2026-01-15 04:27:15,404.19,grocery,0,9.16,1,1,1,1.803,4,0,1,0
b23ccf49-eac1-4d,288,2026-01-15 04:41:16,38.4,pharmacy,0,35.06,1,1,1,0.19,4,0,1,0
addffe4f-f459-49,710,2026-01-15 04:52:33,582.14,restaurant,0,17.41,0,1,1,1.238,4,0,0,0
ee31674c-523b-4c,713,2026-01-15 05:04:18,129.39,healthcare,0,6.55,0,1,2,0.386,5,0,1,0
bfc7e370-a0f3-40,112,2026-01-15 05:23:54,89.16,gas_station,0,29.89,1,1,1,1.683,5,0,0,0
f7e09151-6059-46,653,2026-01-15 05:35:45,582.93,utilities,0,23.44,0,1,1,1.334,5,0,1,0
839f7567-f504-4a,694,2026-01-15 05:48:36,231.13,restaurant,0,11.34,1,1,1,1.23,5,0,1,0
84df5f61-5186-4a,245,2026-01-15 05:56:27,191.44,restaurant,0,16.02,1,1,1,1.53,5,0,1,0
4c9193df-a9e9-4d,191,2026-01-15 06:10:01,181.1,healthcare,0,32.39,1,1,1,0.89,6,0,1,0
9634cdad-b130-40,596,2026-01-15 06:23:16,356.17,pharmacy,0,26.11,1,1,1,1.185,6,1,1,0
54572e3f-5cd9-41,395,2026-01-15 06:38:23,445.8,gas_station,0,30.39,0,1,1,1.01,6,0,1,0
1d621475-6ae2-42,185,2026-01-15 06:52:15,25.06,healthcare,0,15.44,1,1,2,0.098,6,1,1,0
9e701b9d-d289-4f,634,2026-01-15 07:07:31,141.59,gas_station,0,23.11,1,1,1,1.12,7,1,1,0
b9a7ef61-cf0e-45,766,2026-01-15 07:13:56,405.11,clothing,0,22.34,1,1,1,0.984,7,0,1,0
0332a71b-0e1a-46,249,2026-01-15 07:27:33,95.27,clothing,0,27.52,1,1,1,0.916,7,0,1,0
643ac836-1795-43,467,2026-01-15 07:46:33,244.51,healthcare,0,23.52,1,1,1,1.181,7,0,0,0
5e318f2a-69dd-4c,928,2026-01-15 07:54:22,58.47,grocery,0,26.78,1,1,1,1.315,7,0,1,0
510da8fa-553e-40,581,2026-01-15 08:06:00,373.59,healthcare,0,27.1,1,1,1,0.961,8,0,1,0
40a5c9e8-4d46-42,933,2026-01-15 08:26:35,253.4,healthcare,0,22.87,1,1,1,0.576,8,0,0,0
7fccf826-a9f9-4b,415,2026-01-15 08:34:19,41.57,utilities,0,30.17,1,1,1,0.302,8,0,0,0
580dbf73-a27c-41,709,2026-01-15 08:50:06,125.1,clothing,0,28.71,0,1,1,1.44,8,0,1,0
18ea7d37-51c3-4f,271,2026-01-15 08:59:54,824.18,clothing,0,30.56,0,1,1,1.683,8,0,1,0
3f29ab12-b869-4f,434,2026-01-15 09:15:07,56.52,gas_station,0,22.77,1,1,2,0.664,9,0,0,0
4a0e8704-f802-4c,195,2026-01-15 09:29:39,110.77,pharmacy,0,33.02,1,1,1,1.603,9,0,1,0
b2954c82-2dc9-4a,940,2026-01-15 09:41:30,87.41,utilities,0,30.96,1,1,1,0.449,9,0,1,0
3875e150-ed72-42,452,2026-01-15 09:57:12,34.72,gas_station,0,11.84,0,1,1,0.141,9,0,1,0
23ca1959-15b6-44,540,2026-01-15 10:03:23,483.23,entertainment,0,26.71,0,1,1,1.518,10,0,1,0
ea9ae77d-e997-4d,925,2026-01-15 10:16:36,405.33,grocery,0,21.63,1,1,1,0.88,10,0,1,0
bd92f6bc-fc50-40,886,2026-01-15 10:28:52,132.1,healthcare,0,31.27,0,1,1,0.401,10,0,0,0
549e43c5-b281-4a,657,2026-01-15 10:50:09,112.19,entertainment,0,27.39,1,1,2,0.779,10,0,1,0
b0e946c5-5885-49,126,2026-01-15 10:58:55,591.88,entertainment,0,11.76,1,1,1,1.62,10,0,1,0
1deab71d-7512-43,732,2026-01-15 11:11:53,277.01,entertainment,0,36.29,1,1,1,0.609,11,0,1,0
44a3ea27-b1b6-45,731,2026-01-15 11:23:52,248.43,clothing,0,30.73,1,1,1,1.153,11,0,1,0
4de11a22-03f7-43,870,2026-01-15 11:33:19,271.51,healthcare,0,24.65,0,1,1,0.705,11,0,1,0
a20449fc-96fe-46,7,2026-01-15 11:46:45,386.59,clothing,0,23.63,1,1,1,1.096,11,0,1,0
adc50d48-96dc-4c,645,2026-01-15 12:05:20,95.73,gas_station,0,31.0,1,1,1,0.745,12,0,1,0
ab414e41-d218-40,407,2026-01-15 12:20:07,62.51,gas_station,0,12.55,1,1,1,0.527,12,0,1,0
1f35d877-1383-4f,225,2026-01-15 12:28:35,30.0,grocery,0,18.06,0,1,1,0.986,12,0,1,0
777cc19d-5671-47,844,2026-01-15 12:38:33,40.79,grocery,0,12.5,1,1,1,0.986,12,0,1,0
563d85f2-2825-4d,633,2026-01-15 12:55:21,227.65,restaurant,0,22.57,0,1,1,0.713,12,0,0,0
f82768ee-cde5-4c,899,2026-01-15 13:05:49,73.37,clothing,0,26.24,0,1,1,1.012,13,0,0,0
4b69729c-e4e2-48,303,2026-01-15 13:18:58,203.51,pharmacy,0,30.7,1,1,1,0.61,13,1,1,0
5fbf832c-128e-46,550,2026-01-15 13:32:06,110.25,gas_station,0,36.57,1,1,1,0.971,13,0,1,0
2c015818-24c2-49,2,2026-01-15 13:43:29,8.25,healthcare,0,34.28,1,1,1,0.02,13,0,1,0
888f715f-d213-44,620,2026-01-15 14:04:10,401.35,utilities,0,21.02,1,1,1,1.223,14,0,1,0
e74d1174-58a2-4d,31,2026-01-15 14:11:30,936.02,entertainment,0,33.72,1,1,1,2.014,14,0,1,0
c2e50950-d1e4-4b,822,2026-01-15 14:24:08,5.77,utilities,0,20.1,1,1,1,0.03,14,0,0,0
d01411d5-9bd8-4a,395,2026-01-15 14:42:52,298.6,pharmacy,0,18.82,1,1,2,0.677,14,0,1,0
b163c8b6-9f53-4e,538,2026-01-15 14:56:44,26.79,clothing,0,36.6,0,1,1,0.397,14,0,1,0
fb9100e1-d7cd-45,398,2026-01-15 15:04:49,483.42,entertainment,0,19.37,1,1,1,1.621,15,0,1,0
f8fd1b7a-93fe-47,207,2026-01-15 15:13:58,35.0,gas_station,0,38.68,1,1,1,0.688,15,0,1,0
6b214dea-29ff-4f,782,2026-01-15 15:27:42,209.4,grocery,0,35.51,1,1,1,0.887,15,0,1,0
caa32000-3fce-4e,93,2026-01-15 15:40:27,192.9,healthcare,0,25.58,1,1,1,0.712,15,1,1,0
14c51ca9-faf6-44,224,2026-01-15 15:56:56,199.21,restaurant,0,40.48,1,1,1,1.037,15,0,0,0
5183ccf1-85e8-4c,380,2026-01-15 16:13:16,50.67,gas_station,0,30.86,1,1,1,0.379,16,0,1,0
d97743b4-cf88-40,419,2026-01-15 16:24:07,117.38,restaurant,0,10.2,1,1,1,0.686,16,0,1,0
e8e79014-b5d8-4e,750,2026-01-15 16:32:14,125.44,clothing,0,12.14,0,1,1,0.946,16,0,1,0
3ff68a40-e7b5-43,987,2026-01-15 16:45:59,469.52,pharmacy,0,0.87,1,1,1,1.494,16,0,1,0
d90750c4-0e4e-48,903,2026-01-15 17:05:23,136.06,pharmacy,0,30.22,1,1,1,0.514,17,0,1,0
e26c7627-a04c-4c,557,2026-01-15 17:14:30,0.63,utilities,0,17.45,1,1,1,0.005,17,0,1,0
17759175-e958-42,515,2026-01-15 17:25:35,496.51,healthcare,0,31.29,1,1,1,1.455,17,0,1,0
e5217fd5-ee91-4a,497,2026-01-15 17:38:59,232.77,utilities,0,32.38,1,1,1,0.772,17,0,1,0
c026c649-22d1-4f,991,2026-01-15 17:48:56,631.67,pharmacy,0,13.24,0,1,1,1.38,17,0,1,0
dac92dbe-8d3f-42,507,2026-01-15 18:07:31,5.67,gas_station,0,12.64,0,1,1,0.022,18,0,1,0
ecc0a4c0-1493-4c,210,2026-01-15 18:18:44,697.58,entertainment,0,18.4,1,1,1,1.447,18,0,1,0
0cafdbf3-34e6-45,534,2026-01-15 18:35:54,96.36,clothing,0,26.77,1,1,1,0.706,18,0,1,0
69a72aa0-6674-4c,171,2026-01-15 18:43:04,64.8,gas_station,0,15.25,1,1,1,0.615,18,1,1,0
f89175a1-5b56-4a,829,2026-01-15 19:01:00,253.12,entertainment,0,11.02,1,1,1,1.453,19,0,1,0
ef751cb4-30e0-4b,643,2026-01-15 19:12:22,195.73,restaurant,0,26.07,1,1,1,0.965,19,0,1,0
c5925485-41bb-49,940,2026-01-15 19:22:00,128.08,utilities,0,9.26,1,1,2,0.658,19,0,1,0
02a78b6c-2b18-49,682,2026-01-15 19:32:59,48.1,grocery,0,11.16,1,1,1,0.571,19,0,1,0
936adc6e-d272-48,749,2026-01-15 19:47:55,253.24,clothing,0,14.79,1,1,1,0.59,19,0,1,0
0af62e5a-9e84-4b,188,2026-01-15 20:01:49,56.71,healthcare,0,15.25,1,1,1,0.16,20,0,1,0
e9caeedd-5d0c-47,186,2026-01-15 20:18:46,204.8,pharmacy,0,23.34,1,1,1,1.4,20,0,1,0
a8f04232-9e09-4f,266,2026-01-15 20:33:53,442.21,pharmacy,0,14.41,1,1,1,1.309,20,0,1,0
9afff924-1cf3-4f,760,2026-01-15 20:45:27,149.09,utilities,0,17.81,1,1,1,0.869,20,0,1,0
91bd6b6f-bd6e-41,412,2026-01-15 20:59:10,328.17,pharmacy,0,17.09,0,1,1,1.579,20,0,1,0
733b2484-a51a-4f,540,2026-01-15 21:05:50,297.16,clothing,0,30.01,0,1,2,0.934,21,0,1,0
7196c9ba-5bb1-44,892,2026-01-15 21:17:48,148.69,utilities,0,19.55,1,1,1,1.123,21,0,1,0
9805e7c8-d959-49,817,2026-01-15 21:37:37,39.27,clothing,0,25.46,0,1,1,0.9,21,0,1,0
afb598d2-4626-4c,989,2026-01-15 21:46:47,296.73,clothing,0,17.79,1,1,1,0.794,21,0,1,0
8a5baa3d-7a3b-4f,467,2026-01-15 21:59:16,306.27,pharmacy,0,18.92,1,1,2,1.479,21,0,1,0
02060bb0-a1c2-4f,664,2026-01-15 22:17:25,347.27,grocery,0,20.71,1,1,1,1.059,22,0,1,0
141f150f-c6b5-44,520,2026-01-15 22:25:54,35.48,healthcare,0,18.31,1,1,1,0.304,22,0,1,0
96a2078d-9ce2-41,965,2026-01-15 22:36:37,397.52,clothing,0,21.35,1,1,1,0.936,22,0,0,0
b3be03e6-23b7-49,34,2026-01-15 22:54:44,7.23,entertainment,0,11.19,1,1,1,0.306,22,0,1,0
c651498d-711b-43,679,2026-01-15 23:03:09,95.38,healthcare,0,27.77,1,1,1,0.933,23,0,1,0
bfa12947-f11c-40,612,2026-01-15 23:16:15,590.33,gas_station,0,12.05,0,1,1,1.188,23,0,1,0
ad6ad0ea-51e0-4a,737,2026-01-15 23:26:33,460.45,restaurant,0,26.19,1,1,1,1.163,23,0,1,0
6d6d23e9-82bb-41,775,2026-01-15 23:46:34,162.37,pharmacy,0,14.72,1,1,1,1.419,23,1,1,0
d5b46e0e-a85f-4f,485,2026-01-15 23:52:50,46.78,pharmacy,0,15.36,1,1,1,1.292,23,0,1,0
45cf5c17-005d-49,339,2026-01-16 00:13:11,21.24,entertainment,0,33.9,1,1,1,0.464,0,0,1,0
d05fed6f-78d7-4c,803,2026-01-16 00:25:46,9678.7,luxury_goods,0,51.5,0,2,2,31.051,0,2,0,1
3a7a52bd-c2f6-4a,997,2026-01-16 00:39:06,14.9,utilities,0,28.0,1,1,1,0.152,0,0,1,0
d0477446-fca7-40,31,2026-01-16 00:52:08,896.31,restaurant,0,19.96,1,1,2,1.929,0,0,1,0
f3ac965c-db7d-45,562,2026-01-16 00:59:39,17.0,pharmacy,0,15.38,1,1,1,0.213,0,0,1,0
acb607d9-0f1c-47,129,2026-01-16 01:12:03,39.01,entertainment,0,37.36,1,1,1,1.266,1,0,1,0
17e99239-ef13-48,119,2026-01-16 01:23:03,418.35,entertainment,0,15.62,0,1,1,1.139,1,1,1,0
2b62e3b3-9fcf-41,257,2026-01-16 01:40:20,184.37,utilities,0,12.36,1,1,1,1.737,1,0,1,0
fb14b00d-b3d2-40,737,2026-01-16 01:51:58,654.33,utilities,0,27.96,0,1,2,1.652,1,0,1,0
7d37300c-6c39-45,672,2026-01-16 02:02:50,24.46,gas_station,0,20.3,0,1,1,1.0,2,0,1,0
c18850c9-2bce-41,222,2026-01-16 02:20:38,317.99,entertainment,0,20.66,1,1,1,1.012,2,0,1,0
82696044-7648-40,280,2026-01-16 02:34:53,112.58,pharmacy,0,7.76,0,1,1,0.418,2,0,1,0
8affc01c-6b72-49,334,2026-01-16 02:43:47,38.63,grocery,0,23.01,1,1,1,0.11,2,0,1,0
d6e85596-985e-43,857,2026-01-16 03:02:29,105.94,entertainment,0,26.92,0,1,1,0.871,3,1,1,0
01d59fd9-efed-41,49,2026-01-16 03:06:36,189.86,grocery,0,16.99,1,1,1,1.086,3,0,1,0
d8cf3eed-84a5-4a,690,2026-01-16 03:22:44,695.56,healthcare,0,18.07,1,1,1,1.646,3,0,1,0
f5211a99-72f6-43,542,2026-01-16 03:32:46,185.8,utilities,0,33.51,1,1,1,0.649,3,0,1,0
8a1510c9-a4bb-4a,545,2026-01-16 03:52:07,117.23,grocery,0,17.12,1,1,1,0.689,3,0,1,0
2fd714c2-e56f-48,386,2026-01-16 04:03:12,595.7,utilities,0,28.29,1,1,1,1.744,4,0,1,0
c1e715cd-0b90-43,662,2026-01-16 04:18:36,38.0,utilities,0,23.85,1,1,1,0.407,4,0,1,0
df55b3b2-dd7e-4d,204,2026-01-16 04:25:31,159.95,clothing,0,34.18,0,1,1,0.332,4,0,1,0
b093c088-e3eb-49,208,2026-01-16 04:41:18,171.74,grocery,0,29.4,1,1,1,0.566,4,0,1,0
9b97775f-6254-48,826,2026-01-16 04:50:43,98.21,grocery,0,12.73,1,1,1,0.709,4,0,1,0
d1062dfb-7594-4a,396,2026-01-16 05:10:33,145.06,pharmacy,0,13.5,1,1,1,0.916,5,0,0,0
e02b11af-752b-44,776,2026-01-16 05:17:23,200.91,gas_station,0,34.05,1,1,1,1.026,5,0,1,0
c87c54f0-f235-42,114,2026-01-16 05:35:48,347.2,entertainment,0,29.71,1,1,1,0.945,5,1,1,0
e9b2e647-b1d6-4a,371,2026-01-16 05:50:03,480.42,entertainment,0,5.14,0,1,1,1.316,5,0,1,0
d4781b02-d1ef-4b,634,2026-01-16 06:04:27,16.49,healthcare,0,17.87,0,1,2,0.13,6,0,0,0
3a1b351c-11cb-47,535,2026-01-16 06:10:45,333.75,utilities,0,40.96,1,1,1,1.362,6,0,1,0
ed065faa-06da-44,67,2026-01-16 06:27:49,111.6,clothing,0,15.88,0,1,1,1.174,6,0,1,0
8e44e482-80d7-43,286,2026-01-16 06:42:02,36.03,gas_station,0,34.45,1,1,1,1.415,6,0,1,0
48fdaad8-4287-45,968,2026-01-16 06:51:48,183.06,grocery,0,25.9,1,1,1,0.566,6,0,1,0
8a977fde-8753-49,709,2026-01-16 07:06:31,87.04,clothing,0,25.79,1,1,2,1.002,7,0,0,0
fc8b3b7d-d0a6-4f,764,2026-01-16 07:20:16,611.88,utilities,0,22.45,1,1,1,1.268,7,0,1,0
4b0a7976-bb4a-46,285,2026-01-16 07:25:34,8.96,utilities,0,14.8,0,1,1,0.184,7,0,0,0
e071e0cf-bd22-4c,162,2026-01-16 07:45:34,97.51,pharmacy,0,28.34,0,1,1,0.344,7,0,1,0
0652ec8b-b3ae-45,3,2026-01-16 07:57:17,131.33,healthcare,0,15.8,1,1,1,1.767,7,0,1,0
bed6031c-55bd-49,877,2026-01-16 08:07:38,827.83,pharmacy,0,15.17,1,1,1,1.992,8,0,1,0
299fb56c-f3c9-4f,811,2026-01-16 08:18:42,46.53,entertainment,0,23.8,1,1,1,1.375,8,1,1,0
92874694-874a-48,764,2026-01-16 08:35:33,66.64,pharmacy,0,33.67,1,1,2,0.138,8,0,1,0
f8fb2fbd-86c3-4f,836,2026-01-16 08:48:31,105.67,gas_station,0,16.6,1,1,1,0.498,8,1,1,0
a1d6489d-8d31-44,145,2026-01-16 08:59:55,176.83,entertainment,0,30.7,0,1,1,1.243,8,0,1,0
5b035271-a121-43,609,2026-01-16 09:10:15,299.86,utilities,0,34.84,1,1,1,0.813,9,0,1,0
f37fa0de-31a6-42,692,2026-01-16 09:27:52,203.19,utilities,0,25.13,0,1,1,0.448,9,1,0,0
2242fc2b-0eb8-46,236,2026-01-16 09:37:31,3211.32,electronics,1,8743.17,1,2,8,6.953,9,2,0,1
7d087f46-20cc-49,878,2026-01-16 09:49:50,121.05,gas_station,0,21.25,0,1,1,0.545,9,0,1,0
629e9675-d023-42,70,2026-01-16 10:04:11,456.88,utilities,0,6.5,0,1,1,1.073,10,0,1,0
4baf9234-8336-47,120,2026-01-16 10:15:16,79.85,grocery,0,6.6,0,1,1,0.179,10,0,1,0
42d00d93-bda4-4f,259,2026-01-16 10:33:52,393.12,utilities,0,31.12,1,1,1,1.031,10,0,1,0
50bbc1bd-04dd-4d,211,2026-01-16 10:48:18,15.11,grocery,0,15.02,0,1,1,0.462,10,0,1,0
8620d9ba-64e1-4d,484,2026-01-16 10:55:13,372.69,clothing,0,21.88,1,1,1,1.114,10,0,1,0
f0536136-6bde-43,448,2026-01-16 11:08:18,278.29,grocery,0,14.72,1,1,1,1.484,11,0,1,0
8b060320-8c60-46,603,2026-01-16 11:27:19,139.46,restaurant,0,12.04,0,1,1,0.604,11,0,1,0
fd4c7a6a-43d8-41,984,2026-01-16 11:34:13,127.04,healthcare,0,38.47,1,1,1,1.796,11,1,1,0
9de41b63-b09d-48,982,2026-01-16 11:48:50,202.13,utilities,0,34.43,1,1,1,0.581,11,0,1,0
bd4bab23-104b-4a,278,2026-01-16 12:00:59,310.3,utilities,0,19.16,0,1,1,1.108,12,0,1,0
85208f8c-deef-4d,209,2026-01-16 12:15:30,154.83,clothing,0,20.52,0,1,1,1.597,12,0,1,0
a99ebc91-1838-43,637,2026-01-16 12:29:52,168.05,restaurant,0,19.47,1,1,1,1.273,12,0,1,0
3eecf693-7efe-49,686,2026-01-16 12:38:47,470.9,grocery,0,23.03,1,1,1,0.951,12,0,0,0
28ffe180-9ebf-47,197,2026-01-16 12:57:40,504.53,pharmacy,0,15.17,1,1,1,1.12,12,0,0,0
4be94b1a-722e-46,600,2026-01-16 13:04:22,54.73,utilities,0,33.38,1,1,1,0.749,13,0,0,0
6c6d6d33-3b4a-4f,10,2026-01-16 13:23:25,58.91,gas_station,0,33.53,1,1,1,0.808,13,0,1,0
c9a0202e-604d-45,320,2026-01-16 13:35:56,97.38,entertainment,0,36.91,1,1,1,1.415,13,0,1,0
50409678-277f-4c,612,2026-01-16 13:41:53,47.63,utilities,0,23.08,0,1,2,0.096,13,0,1,0
9b74f51e-503f-48,415,2026-01-16 13:57:40,150.05,entertainment,0,23.89,0,1,1,1.09,13,0,1,0
f1b0c460-13b4-41,201,2026-01-16 14:15:43,37.62,grocery,0,23.57,1,1,1,0.407,14,0,1,0
38c1cf34-847d-49,258,2026-01-16 14:26:29,616.7,restaurant,0,40.14,1,1,1,1.294,14,0,1,0
28ab41ab-5b0e-4c,4,2026-01-16 14:42:20,229.7,clothing,0,25.16,1,1,1,0.721,14,0,1,0
cf6b6f64-629c-40,842,2026-01-16 14:46:08,385.35,clothing,0,21.01,1,1,1,1.299,14,0,0,0
46863421-48f4-4d,777,2026-01-16 15:07:49,267.43,restaurant,0,24.97,1,1,1,1.372,15,0,1,0
99fb628b-19fc-4d,980,2026-01-16 15:14:49,79.69,grocery,0,24.98,1,1,1,1.27,15,0,1,0
d6af3d8e-edec-47,569,2026-01-16 15:26:37,629.62,restaurant,0,31.04,1,1,1,2.023,15,0,0,0
cb62de01-40d1-43,66,2026-01-16 15:40:28,202.24,entertainment,0,8.31,1,1,1,0.596,15,0,1,0
dba61841-894f-4a,861,2026-01-16 15:58:08,146.1,entertainment,0,26.51,0,1,1,0.736,15,0,1,0
f70bf99a-42f2-4a,62,2026-01-16 16:08:36,788.89,healthcare,0,34.11,1,1,1,1.69,16,1,1,0
ade0974b-c842-4f,585,2026-01-16 16:17:56,559.45,utilities,0,27.23,1,1,1,2.15,16,1,1,0
b383d9cc-c956-41,450,2026-01-16 16:30:58,7.69,healthcare,0,23.59,1,1,1,0.017,16,0,1,0
00a09fd5-7b61-47,140,2026-01-16 16:48:44,148.54,clothing,0,13.72,1,1,1,0.609,16,0,1,0
d1cd0751-aaf9-4b,657,2026-01-16 17:00:54,181.43,restaurant,0,25.85,1,1,1,1.259,17,0,1,0
681a3130-d578-41,215,2026-01-16 17:11:18,479.44,utilities,0,22.27,1,1,1,1.658,17,0,1,0
40bcd14f-4fe0-4a,749,2026-01-16 17:23:16,605.88,utilities,0,15.17,1,1,2,1.413,17,0,1,0
cc8e22ca-a6c9-4e,454,2026-01-16 17:41:55,229.59,utilities,0,39.66,1,1,1,0.991,17,1,1,0
5822b42b-9161-48,82,2026-01-16 17:53:04,262.31,clothing,0,21.78,1,1,1,0.666,17,1,1,0
d04d275a-d3c6-49,36,2026-01-16 18:03:20,93.57,entertainment,0,39.94,1,1,1,0.703,18,0,1,0
